Name,Price,Category,Color,,Size,Rating,Reviews,URL,Image URL,Product Number
KALLAX 칼락스,99900,선반유닛, 블랙브라운,블랙,77x147 cm,4.7,70,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-black-brown-70351891/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-black-brown__0644754_pe702938_s5.jpg?f=s,70351891
KALLAX 칼락스,99900,선반유닛, 화이트스테인 참나무무늬,우드,77x147 cm,4.7,70,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-white-stained-oak-effect-70362917/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-white-stained-oak-effect__0459250_pe606049_s5.jpg?f=s,70362917
KALLAX 칼락스,99900,선반유닛, 그레이/목재효과,0,77x147 cm,4.7,70,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-grey-wood-effect-10346925/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-grey-wood-effect__0494558_pe627165_s5.jpg?f=s,10346925
KALLAX 칼락스,149000,선반유닛, 하이글로스 화이트,0,77x147 cm,4.7,70,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-high-gloss-white-30471720/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-high-gloss-white__0627096_pe693189_s5.jpg?f=s,30471720
BILLY 빌리,275700,책장 콤비네이션/코너 솔루션, 화이트스테인 참나무 무늬목,우드,95/95x28x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/billy-bookcase-combination-crnr-solution-white-stained-oak-veneer-s39395944/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-combination-crnr-solution-white-stained-oak-veneer__0979440_pe814539_s5.jpg?f=s,39395944
LERBERG 레르베리,16900,선반유닛, 다크그레이,0,35x148 cm,4.7,72,https://www.ikea.com/kr/ko/p/lerberg-shelf-unit-dark-grey-20186399/,https://www.ikea.com/kr/ko/images/products/lerberg-shelf-unit-dark-grey__69210_pe183960_s5.jpg?f=s,20186399
KALLAX 칼락스,69900,선반유닛, 화이트스테인 참나무무늬,우드,42x147 cm,4.9,16,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-white-stained-oak-effect-10362920/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-white-stained-oak-effect__0459248_pe606048_s5.jpg?f=s,10362920
KALLAX 칼락스,69900,선반유닛, 블랙브라운,블랙,42x147 cm,4.9,16,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-black-brown-90351890/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-black-brown__0625059_pe692080_s5.jpg?f=s,90351890
EKET 에케트,290000,벽수납콤비네이션, 화이트/페일핑크,화이트,175x25x70 cm,4,1,https://www.ikea.com/kr/ko/p/eket-wall-mounted-cabinet-combination-white-pale-pink-s09443606/,https://www.ikea.com/kr/ko/images/products/eket-wall-mounted-cabinet-combination-white-pale-pink__1016293_pe830299_s5.jpg?f=s,9443606
BILLY 빌리,89900,책장, 화이트스테인 참나무 무늬목,우드,40x28x202 cm,4.7,66,https://www.ikea.com/kr/ko/p/billy-bookcase-white-stained-oak-veneer-00404242/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-white-stained-oak-veneer__0564814_pe664194_s5.jpg?f=s,404242
BILLY 빌리 / MORLIDEN 몰리덴,69900,책장+유리도어, 화이트/유리,화이트,40x30x106 cm,3.3,3,https://www.ikea.com/kr/ko/p/billy-morliden-bookcase-with-glass-door-white-glass-s99287381/,https://www.ikea.com/kr/ko/images/products/billy-morliden-bookcase-with-glass-door-white-glass__0667924_pe714170_s5.jpg?f=s,99287381
BILLY 빌리,269700,책장, 화이트스테인 참나무 무늬목,우드,240x28x106 cm,4.5,6,https://www.ikea.com/kr/ko/p/billy-bookcase-white-stained-oak-veneer-s79249936/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-white-stained-oak-veneer__0565123_pe664931_s5.jpg?f=s,79249936
BILLY 빌리,269700,책장, 블랙브라운,블랙,240x28x106 cm,4.5,6,https://www.ikea.com/kr/ko/p/billy-bookcase-black-brown-s99184477/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-black-brown__0644502_pe702738_s5.jpg?f=s,99184477
LACK 라크,99900,벽선반유닛, 블랙브라운,블랙,30x190 cm,5,8,https://www.ikea.com/kr/ko/p/lack-wall-shelf-unit-black-brown-40430593/,https://www.ikea.com/kr/ko/images/products/lack-wall-shelf-unit-black-brown__0670335_pe715461_s5.jpg?f=s,40430593
KALLAX 칼락스,49900,선반유닛, 화이트스테인 참나무무늬,우드,77x77 cm,4.7,64,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-white-stained-oak-effect-90362921/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-white-stained-oak-effect__0459252_pe606050_s5.jpg?f=s,90362921
KALLAX 칼락스,49900,선반유닛, 블랙브라운,블랙,77x77 cm,4.7,64,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-black-brown-50351892/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-black-brown__0644756_pe702940_s5.jpg?f=s,50351892
KALLAX 칼락스,79900,선반유닛, 하이글로스 화이트,0,77x77 cm,4.7,64,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-high-gloss-white-60471728/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-high-gloss-white__0644755_pe702941_s5.jpg?f=s,60471728
KOLBJ_RN 콜비에른,109000,수납장, 실내외겸용,0,80x81 cm,4.1,7,https://www.ikea.com/kr/ko/p/kolbjoern-cabinet-in-outdoor-green-60455907/,https://www.ikea.com/kr/ko/images/products/kolbjoern-cabinet-in-outdoor-green__0762731_pe752182_s5.jpg?f=s,60455907
BILLY 빌리,59900,책장, 화이트스테인 참나무 무늬목,우드,40x28x106 cm,4.7,29,https://www.ikea.com/kr/ko/p/billy-bookcase-white-stained-oak-veneer-80404238/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-white-stained-oak-veneer__0564812_pe664193_s5.jpg?f=s,80404238
BILLY 빌리,59900,책장, 블랙브라운,블랙,40x28x106 cm,4.7,29,https://www.ikea.com/kr/ko/p/billy-bookcase-black-brown-00351578/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-black-brown__0627098_pe693174_s5.jpg?f=s,351578
KALLAX 칼락스,74900,선반유닛+하부프레임, 화이트/화이트,화이트,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-white-s89443928/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-white__1041385_pe840977_s5.jpg?f=s,89443928
KALLAX 칼락스,74900,선반유닛+하부프레임, 화이트스테인 참나무무늬/블랙,우드,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-stained-oak-effect-black-s79443938/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-stained-oak-effect-black__1041382_pe840974_s5.jpg?f=s,79443938
KALLAX 칼락스,74900,선반유닛+하부프레임, 화이트스테인 참나무무늬/화이트,우드,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-stained-oak-effect-white-s39443940/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-stained-oak-effect-white__1041379_pe840971_s5.jpg?f=s,39443940
BOAXEL 보악셀,5000,옷장레일, 화이트,0,80 cm,4.3,4,https://www.ikea.com/kr/ko/p/boaxel-clothes-rail-white-50453517/,https://www.ikea.com/kr/ko/images/products/boaxel-clothes-rail-white__0798112_pe767179_s5.jpg?f=s,50453517
KALLAX 칼락스,104900,선반유닛+하부프레임, 하이글로스/화이트/블랙,블랙,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-high-gloss-white-black-s19443936/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-high-gloss-white-black__1041384_pe840976_s5.jpg?f=s,19443936
KALLAX 칼락스,74900,선반유닛+하부프레임, 화이트/블랙,화이트,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-black-s29443926/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-black__1041389_pe840967_s5.jpg?f=s,29443926
KALLAX 칼락스,104900,선반유닛+하부프레임, 하이글로스/화이트/화이트,0,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-high-gloss-white-white-s69443934/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-high-gloss-white-white__1041388_pe840980_s5.jpg?f=s,69443934
KALLAX 칼락스,74900,선반유닛+하부프레임, 블랙브라운/화이트,블랙,77x94 cm,5,1,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-black-brown-white-s79443924/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-black-brown-white__1041387_pe840979_s5.jpg?f=s,79443924
EKET 에케트,55000,수납장+도어/선반1, 다크그레이,0,35x35x70 cm,4.8,13,https://www.ikea.com/kr/ko/p/eket-cabinet-w-door-and-1-shelf-dark-grey-70373732/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-w-door-and-1-shelf-dark-grey__0474331_pe615053_s5.jpg?f=s,70373732
KOLBJ_RN 콜비에른,188900,선반유닛+수납장, 그린,그린,80x37x161 cm,4.3,14,https://www.ikea.com/kr/ko/p/kolbjoern-shelving-unit-with-cabinet-green-s69317558/,https://www.ikea.com/kr/ko/images/products/kolbjoern-shelving-unit-with-cabinet-green__0762727_pe752177_s5.jpg?f=s,69317558
BOAXEL 보악셀,90500,세탁콤비네이션, 화이트/메탈,0,82x40x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/boaxel-laundry-combination-white-metal-s59332408/,https://www.ikea.com/kr/ko/images/products/boaxel-laundry-combination-white-metal__0918703_pe786462_s5.jpg?f=s,59332408
KALLAX 칼락스,129900,선반유닛+도어, 화이트스테인 참나무무늬,우드,147x77 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-doors-white-stained-oak-effect-s39197425/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-doors-white-stained-oak-effect__0754614_pe747984_s5.jpg?f=s,39197425
KALLAX 칼락스,129900,선반유닛+도어, 블랙브라운,블랙,77x147 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-doors-black-brown-s29197440/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-doors-black-brown__0645238_pe703345_s5.jpg?f=s,29197440
KALLAX 칼락스,189000,선반유닛+도어, 하이글로스/화이트,0,77x147 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-doors-high-gloss-white-s59384063/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-doors-high-gloss-white__0754615_pe747983_s5.jpg?f=s,59384063
BILLY 빌리,89900,책장, 화이트스테인 참나무 무늬목,우드,80x28x106 cm,4.7,73,https://www.ikea.com/kr/ko/p/billy-bookcase-white-stained-oak-veneer-10404246/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-white-stained-oak-veneer__0564816_pe664195_s5.jpg?f=s,10404246
BILLY 빌리,89900,책장, 블랙브라운,블랙,80x28x106 cm,4.7,73,https://www.ikea.com/kr/ko/p/billy-bookcase-black-brown-40351581/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-black-brown__0627108_pe693184_s5.jpg?f=s,40351581
BILLY 빌리 / OXBERG 옥스베리,159900,책장+패널/유리도어, 화이트스테인 참나무 무늬목/유리,우드,40x30x202 cm,4.4,11,https://www.ikea.com/kr/ko/p/billy-oxberg-bookcase-with-panel-glass-door-white-stained-oak-veneer-glass-s19287417/,https://www.ikea.com/kr/ko/images/products/billy-oxberg-bookcase-with-panel-glass-door-white-stained-oak-veneer-glass__0668156_pe714282_s5.jpg?f=s,19287417
EKET 에케트,60000,벽수납장+유리도어, 그레이터쿼이즈,0,35x35x35 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-wall-cabinet-with-glass-door-grey-turquoise-s29385498/,https://www.ikea.com/kr/ko/images/products/eket-wall-cabinet-with-glass-door-grey-turquoise__0914841_pe784340_s5.jpg?f=s,29385498
BILLY 빌리 / OXBERG 옥스베리,199000,책장+도어, 화이트스테인 참나무 무늬목,우드,80x30x202 cm,4.7,7,https://www.ikea.com/kr/ko/p/billy-oxberg-bookcase-with-doors-white-stained-oak-veneer-s79281064/,https://www.ikea.com/kr/ko/images/products/billy-oxberg-bookcase-with-doors-white-stained-oak-veneer__0667819_pe714097_s5.jpg?f=s,79281064
KALLAX 칼락스,149000,선반유닛, 화이트스테인 참나무무늬,우드,112x147 cm,4.5,19,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-white-stained-oak-effect-20409941/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-white-stained-oak-effect__0601752_pe681622_s5.jpg?f=s,20409941
KALLAX 칼락스,149000,선반유닛, 블랙브라운,블랙,112x147 cm,4.5,19,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-black-brown-00409937/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-black-brown__0601749_pe681620_s5.jpg?f=s,409937
BRIMNES 브림네스,129000,책장, 블랙,블랙,60x190 cm,4.5,10,https://www.ikea.com/kr/ko/p/brimnes-bookcase-black-30351685/,https://www.ikea.com/kr/ko/images/products/brimnes-bookcase-black__0427999_pe583197_s5.jpg?f=s,30351685
BERGSHULT 베리스훌트 / PERSHULT 페르스훌트,31400,벽선반, 화이트/화이트,화이트,120x20 cm,5,2,https://www.ikea.com/kr/ko/p/bergshult-pershult-wall-shelf-white-white-s19290702/,https://www.ikea.com/kr/ko/images/products/bergshult-pershult-wall-shelf-white-white__0676461_pe718700_s5.jpg?f=s,19290702
OXBERG 옥스베리,40000,도어, 블랙브라운,블랙,40x97 cm,4.6,10,https://www.ikea.com/kr/ko/p/oxberg-door-black-brown-00351601/,https://www.ikea.com/kr/ko/images/products/oxberg-door-black-brown__0638841_pe699204_s5.jpg?f=s,351601
OXBERG 옥스베리,40000,도어, 화이트스테인 참나무 무늬목,우드,40x97 cm,4.6,10,https://www.ikea.com/kr/ko/p/oxberg-door-white-stained-oak-veneer-70404291/,https://www.ikea.com/kr/ko/images/products/oxberg-door-white-stained-oak-veneer__0564830_pe664202_s5.jpg?f=s,70404291
OXBERG 옥스베리,40000,도어, 브라운 물푸레무늬목,우드,40x97 cm,4.6,10,https://www.ikea.com/kr/ko/p/oxberg-door-brown-ash-veneer-90351588/,https://www.ikea.com/kr/ko/images/products/oxberg-door-brown-ash-veneer__0634394_pe696417_s5.jpg?f=s,90351588
BERGSHULT 베리스훌트 / PERSHULT 페르스훌트,21900,벽선반, 브라운블랙/화이트,블랙,80x20 cm,5,2,https://www.ikea.com/kr/ko/p/bergshult-pershult-wall-shelf-brown-black-white-s99290722/,https://www.ikea.com/kr/ko/images/products/bergshult-pershult-wall-shelf-brown-black-white__0676452_pe718656_s5.jpg?f=s,99290722
BERGSHULT 베리스훌트 / PERSHULT 페르스훌트,31400,벽선반, 브라운블랙/화이트,블랙,120x20 cm,5,2,https://www.ikea.com/kr/ko/p/bergshult-pershult-wall-shelf-brown-black-white-s09290712/,https://www.ikea.com/kr/ko/images/products/bergshult-pershult-wall-shelf-brown-black-white__0676456_pe718648_s5.jpg?f=s,9290712
HYLLIS 휠리스,30500,선반유닛+커버, 투명,0,60x27x140 cm,4.2,17,https://www.ikea.com/kr/ko/p/hyllis-shelving-unit-with-cover-transparent-s79291746/,https://www.ikea.com/kr/ko/images/products/hyllis-shelving-unit-with-cover-transparent__0661290_pe712587_s5.jpg?f=s,79291746
EKET 에케트,190000,수납콤비네이션+다리, 화이트스테인 참나무무늬,우드,140x35x80 cm,3.5,2,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-white-stained-oak-effect-s29286484/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-white-stained-oak-effect__0709277_pe726918_s5.jpg?f=s,29286484
EKET 에케트,190000,수납콤비네이션+다리, 라이트그레이/목재,0,140x35x80 cm,3.5,2,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-light-grey-wood-s29386105/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-light-grey-wood__0915203_pe784646_s5.jpg?f=s,29386105
EKET 에케트,190000,수납콤비네이션+다리, 다크그레이/목재,우드,140x35x80 cm,3.5,2,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-dark-grey-wood-s99386102/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-dark-grey-wood__0915197_pe784640_s5.jpg?f=s,99386102
KALLAX 칼락스,129900,선반유닛+하부프레임, 화이트스테인 참나무무늬/화이트,우드,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-stained-oak-effect-white-s49471683/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-stained-oak-effect-white__1041421_pe841006_s5.jpg?f=s,49471683
KALLAX 칼락스,129900,선반유닛+하부프레임, 블랙브라운/블랙,블랙,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-black-brown-black-s79471667/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-black-brown-black__1041419_pe841018_s5.jpg?f=s,79471667
KALLAX 칼락스,129900,선반유닛+하부프레임, 화이트스테인 참나무무늬/블랙,우드,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-stained-oak-effect-black-s79471686/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-stained-oak-effect-black__1041424_pe841009_s5.jpg?f=s,79471686
KALLAX 칼락스,129900,선반유닛+하부프레임, 블랙브라운/화이트,블랙,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-black-brown-white-s19471670/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-black-brown-white__1041432_pe841017_s5.jpg?f=s,19471670
KALLAX 칼락스,179000,선반유닛+하부프레임, 하이글로스/화이트/화이트,0,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-high-gloss-white-white-s29471679/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-high-gloss-white-white__1041428_pe841013_s5.jpg?f=s,29471679
KALLAX 칼락스,129900,선반유닛+하부프레임, 화이트/블랙,화이트,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-white-black-s59471673/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-white-black__1041426_pe841011_s5.jpg?f=s,59471673
KALLAX 칼락스,179000,선반유닛+하부프레임, 하이글로스/화이트/블랙,블랙,147x94 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-underframe-high-gloss-white-black-s89471681/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-underframe-high-gloss-white-black__1041425_pe841010_s5.jpg?f=s,89471681
BESTÅ 베스토,160000,수납장 유닛, 블랙브라운,블랙,60x40x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-cabinet-unit-black-brown-s49284988/,https://www.ikea.com/kr/ko/images/products/besta-cabinet-unit-black-brown__0750523_pe746766_s5.jpg?f=s,49284988
BESTÅ 베스토,170000,수납장 유닛, 블랙브라운,블랙,60x40x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-cabinet-unit-black-brown-s09307816/,https://www.ikea.com/kr/ko/images/products/besta-cabinet-unit-black-brown__0750528_pe746771_s5.jpg?f=s,9307816
BESTÅ 베스토,170000,수납장 유닛, 화이트,0,60x40x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-cabinet-unit-white-s09307821/,https://www.ikea.com/kr/ko/images/products/besta-cabinet-unit-white__0750532_pe746770_s5.jpg?f=s,9307821
BESTÅ 베스토,160000,수납장 유닛, 화이트스테인 참나무무늬,우드,60x40x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-cabinet-unit-white-stained-oak-effect-s39285002/,https://www.ikea.com/kr/ko/images/products/besta-cabinet-unit-white-stained-oak-effect__0750527_pe746775_s5.jpg?f=s,39285002
BESTÅ 베스토,170000,수납장 유닛, 화이트스테인 참나무무늬,우드,60x40x202 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-cabinet-unit-white-stained-oak-effect-s49307824/,https://www.ikea.com/kr/ko/images/products/besta-cabinet-unit-white-stained-oak-effect__0750531_pe746774_s5.jpg?f=s,49307824
BILLY 빌리,119000,책장, 화이트스테인 참나무 무늬목,우드,80x28x202 cm,4.5,79,https://www.ikea.com/kr/ko/p/billy-bookcase-white-stained-oak-veneer-70404253/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-white-stained-oak-veneer__0564818_pe664196_s5.jpg?f=s,70404253
BILLY 빌리,119000,책장, 브라운 물푸레무늬목,우드,80x28x202 cm,4.5,79,https://www.ikea.com/kr/ko/p/billy-bookcase-brown-ash-veneer-50351528/,https://www.ikea.com/kr/ko/images/products/billy-bookcase-brown-ash-veneer__0410529_pe576236_s5.jpg?f=s,50351528
EKET 에케트,30000,수납장, 그레이터쿼이즈,0,35x35x35 cm,4.5,8,https://www.ikea.com/kr/ko/p/eket-cabinet-grey-turquoise-90474141/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-grey-turquoise__0914823_pe784328_s5.jpg?f=s,90474141
EKET 에케트,30000,수납장, 페일핑크,0,35x35x35 cm,4.5,8,https://www.ikea.com/kr/ko/p/eket-cabinet-pale-pink-90510870/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-pale-pink__1016137_pe830229_s5.jpg?f=s,90510870
HAUGA 하우가,229000,키큰장+도어2, 베이지,화이트,70x199 cm,4,3,https://www.ikea.com/kr/ko/p/hauga-high-cabinet-with-2-doors-beige-70415058/,https://www.ikea.com/kr/ko/images/products/hauga-high-cabinet-with-2-doors-beige__0949268_pe799596_s5.jpg?f=s,70415058
BOAXEL 보악셀,10000,선반, 메탈 화이트,화이트,60x40 cm,4.8,6,https://www.ikea.com/kr/ko/p/boaxel-shelf-metal-white-90453539/,https://www.ikea.com/kr/ko/images/products/boaxel-shelf-metal-white__0798139_pe767141_s5.jpg?f=s,90453539
EKET 에케트,100000,수납콤비네이션+다리, 화이트/목재,0,35x35x80 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-white-wood-s59386076/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-white-wood__0915074_pe784547_s5.jpg?f=s,59386076
EKET 에케트,100000,수납콤비네이션+다리, 화이트 페일핑크/목재,0,35x35x80 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-white-pale-pink-wood-s89443612/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-white-pale-pink-wood__1016347_pe830333_s5.jpg?f=s,89443612
EKET 에케트,155000,수납콤비네이션+발받침, 화이트,0,105x35x72 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-feet-white-s29189204/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-feet-white__0478416_pe617483_s5.jpg?f=s,29189204
EKET 에케트,155000,수납콤비네이션+발받침, 화이트/라이트그레이,0,105x35x72 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-feet-white-light-grey-s69190880/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-feet-white-light-grey__0478428_pe617495_s5.jpg?f=s,69190880
EKET 에케트,155000,수납콤비네이션+발받침, 화이트/다크그레이,0,105x35x72 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-feet-white-dark-grey-s59190871/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-feet-white-dark-grey__0478422_pe617491_s5.jpg?f=s,59190871
EKET 에케트,45000,도어수납장, 다크그레이,0,35x35x35 cm,5,3,https://www.ikea.com/kr/ko/p/eket-cabinet-with-door-dark-grey-00373740/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-with-door-dark-grey__0474335_pe615057_s5.jpg?f=s,373740
LOMMARP 롬마르프,249000,책장, 라이트베이지,화이트,65x199 cm,5,1,https://www.ikea.com/kr/ko/p/lommarp-bookcase-light-beige-20436992/,https://www.ikea.com/kr/ko/images/products/lommarp-bookcase-light-beige__0739325_pe741691_s5.jpg?f=s,20436992
EKET 에케트,25000,수납장, 그레이터쿼이즈,0,35x25x35 cm,4,7,https://www.ikea.com/kr/ko/p/eket-cabinet-grey-turquoise-40474148/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-grey-turquoise__0914820_pe784326_s5.jpg?f=s,40474148
EKET 에케트,25000,수납장, 라이트그레이,0,35x25x35 cm,4,7,https://www.ikea.com/kr/ko/p/eket-cabinet-light-grey-90332123/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-light-grey__0472917_pe614320_s5.jpg?f=s,90332123
EKET 에케트,25000,수납장, 페일핑크,0,35x25x35 cm,4,7,https://www.ikea.com/kr/ko/p/eket-cabinet-pale-pink-30510868/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-pale-pink__1016135_pe830231_s5.jpg?f=s,30510868
KOLBJ_RN 콜비에른,79900,실내외선반유닛, 그린,그린,80x81 cm,5,1,https://www.ikea.com/kr/ko/p/kolbjoern-shelving-unit-in-outdoor-green-20455909/,https://www.ikea.com/kr/ko/images/products/kolbjoern-shelving-unit-in-outdoor-green__0762733_pe752184_s5.jpg?f=s,20455909
KALLAX 칼락스,259000,선반장+인서트4, 화이트,0,147x147 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-4-inserts-white-s99278329/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-4-inserts-white__0754647_pe748004_s5.jpg?f=s,99278329
KALLAX 칼락스,259000,선반장+인서트4, 블랙브라운,블랙,147x147 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-4-inserts-black-brown-s59278326/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-4-inserts-black-brown__0754645_pe748003_s5.jpg?f=s,59278326
KALLAX 칼락스,379000,선반장+인서트4, 하이글로스/화이트,0,147x147 cm,4.7,3,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-with-4-inserts-high-gloss-white-s69384091/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-with-4-inserts-high-gloss-white__0754646_pe748005_s5.jpg?f=s,69384091
KALLAX 칼락스,25000,하부프레임, 블랙,블랙,76x39x18 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/kallax-underframe-black-90495600/,https://www.ikea.com/kr/ko/images/products/kallax-underframe-black__1028810_pe835542_s5.jpg?f=s,90495600
BILLY 빌리,35000,상단추가유닛, 브라운 물푸레무늬목,우드,40x28x35 cm,4,1,https://www.ikea.com/kr/ko/p/billy-height-extension-unit-brown-ash-veneer-80351536/,https://www.ikea.com/kr/ko/images/products/billy-height-extension-unit-brown-ash-veneer__0720618_pe732718_s5.jpg?f=s,80351536
BILLY 빌리,35000,상단추가유닛, 블랙브라운,블랙,40x28x35 cm,4,1,https://www.ikea.com/kr/ko/p/billy-height-extension-unit-black-brown-50351585/,https://www.ikea.com/kr/ko/images/products/billy-height-extension-unit-black-brown__0720624_pe732724_s5.jpg?f=s,50351585
